source_gateway,counterparty_address,counterparty_label,interaction_count,total_volume_usd,volume_in_usd,volume_out_usd,stablecoin_transfers,source
TKHuVq1o,TAWzDkjL5b9g1RMBdopYTSTeWuHKmmgnvK,[TAWzDkjL],1,102888.56992195951,0.0,102888.56992195951,0,v3_phase4
TU4vEruv,TWko3WFVMVP6hgPgjFakAmNMxQZFBmXkSb,🏦 Bybit: Deposit [TWko3WFV],5718,13969691394.893373,13969691394.893373,0.0,0,v3_phase4
TU4vEruv,TNJkqw1L1QV3R6LPGpfRRd38ZagAoT7M9k,🏦 Binance: Deposit [TNJkqw1L],4054,6515657194.885426,0.0,6515657194.885426,0,v3_phase4
TU4vEruv,TSjC6P3UNhiofAWPpDcUmVGzubVkxDGTuL,🏦 Bybit: Deposit [TSjC6P3U],5734,4063726297.7106256,4063726297.7106256,0.0,0,v3_phase4
TU4vEruv,TTH75Z9rfRgzCLNDDYBaR2WjUvuSDRtSMg,🏦 Bybit [TTH75Z9r],37,3824304522.2092066,1844993879.8299758,1979310642.379231,0,v3_phase4
TU4vEruv,TMnWKp8o8tKtafPAjihoBH4ntUXdQFchad,🏦 Binance: Deposit [TMnWKp8o],105,2688420633.73989,0.0,2688420633.73989,0,v3_phase4
TU4vEruv,TALzgWqRfjrLFPfs3LsGfNasVUHEagmZGu,[TALzgWqR],1644,1514564002.1898391,0.0,1514564002.1898391,0,v3_phase4
TU4vEruv,T9yc4kbp71VHq1D5dZoFNwpwZRhpTN7Vwc,[T9yc4kbp],3713,1452862795.0279658,0.0,1452862795.0279658,0,v3_phase4
TU4vEruv,TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf,🏦 Binance: Binance [TDqSquXB],81,1439128391.2508478,1439128373.8467042,17.404143536854985,0,v3_phase4
TU4vEruv,TWnZxaB1a57XZ2Zu3kvTi7Cpptt7nKmHsm,🏦 Bybit: Deposit [TWnZxaB1],11298,1316903659.59754,1316903659.59754,0.0,0,v3_phase4
TU4vEruv,TW2o8c6xKkRrqeDMMz124JKuftGHYpMdAJ,[TW2o8c6x],2522,1058012561.1344388,0.0,1058012561.1344388,0,v3_phase4
TU4vEruv,TMUjRXq8dH3ut5ZsoTgA5vCW5kCLkymscu,[TMUjRXq8],638,1047270266.6246072,0.0,1047270266.6246072,0,v3_phase4
TU4vEruv,TY3DzJRRBFotLB9FVeefiSN1GGoWnzswPW,[TY3DzJRR],792,959831284.0071229,0.0,959831284.0071229,0,v3_phase4
TU4vEruv,TF2tu123B1FwE1kpmmTLQxfsfhbHwFTbrb,🏦 Bybit: Deposit [TF2tu123],3012,768072569.1448076,768072569.1448076,0.0,0,v3_phase4
TU4vEruv,TG1ENXu5A9h3CYQ4kudGHbAp6nKi682X3K,🏦 Bybit: Deposit [TG1ENXu5],1054,701857700.3181511,701857700.3181511,0.0,0,v3_phase4
TU4vEruv,TFAxireFhrca32XpKaTwABbrNyxSrM6twe,🏦 Bybit: Wallet [TFAxireF],23,643685896.0120585,343511850.32656455,300174045.68549395,0,v3_phase4
TU4vEruv,TLRVkn1VroW2FVTDyyvtvxg12fh5oSmNVA,🏦 Bybit: Deposit [TLRVkn1V],852,611742164.3301231,611742164.3301231,0.0,0,v3_phase4
TU4vEruv,TPk6eu8rKWmdd1qAhyYFsmkUpbZjJbiNMW,🏦 Bybit: Wallet [TPk6eu8r],21,588626554.0737715,268515474.66490763,320111079.40886384,0,v3_phase4
TU4vEruv,TABuKqjM1X1c6zMRSk9Ph8bzvStd4ni9T3,🏦 Bybit: Deposit [TABuKqjM],1296,552917277.5529805,552917277.5529805,0.0,0,v3_phase4
TU4vEruv,TWkNdkBpo1msDnkU3FUEoC1QcpM6o4XKWu,🏦 Bybit: Deposit [TWkNdkBp],868,544471761.5738176,544471761.5738176,0.0,0,v3_phase4
TU4vEruv,TJX93AYWbeKxjTPTmAEpqxbDt3h2ohHJ4k,[TJX93AYW],396,539022756.639543,0.0,539022756.639543,0,v3_phase4
TU4vEruv,TMaY5r2kHU7DqtPFqovbH863uzCSxsTWxL,🏦 Binance: Deposit [TMaY5r2k],2732,530062431.8839914,0.0,530062431.8839914,0,v3_phase4
TU4vEruv,TG9n9mHxbYfwVjizac1WaEoQ8ELfExPBCp,🏦 Bybit: Wallet [TG9n9mHx],19,518541680.39438796,243453652.12534663,275088028.2690413,0,v3_phase4
TU4vEruv,TRoZbJWgeEDg5GrcxiGKfcDGzeL9kQ3o6K,🏦 Bybit: Deposit [TRoZbJWg],2937,507184171.1151643,507184171.1151643,0.0,0,v3_phase4
TU4vEruv,TVYkGPtjVK7hvVcfsuZ8QXRsAdR2axpSP5,🏦 Bybit: Wallet [TVYkGPtj],17,506652027.3896189,321470640.5446424,185181386.8449765,0,v3_phase4
TU4vEruv,TRdfD4J3ddSMV5nu5hFDvwzQA4MLS3XdiV,🏦 Bybit: Deposit [TRdfD4J3],23,500034896.5646565,3.5675624092061278,500034892.9970941,0,v3_phase4
TU4vEruv,TPsMJ3BE9ixSQ7guFbVLZ4eou6SATBSqHH,🏦 Bybit: Deposit [TPsMJ3BE],23,499820472.04022795,6.865082247488327,499820465.1751457,0,v3_phase4
TU4vEruv,TJ6Ajasg7SQMYJuFxVAwwcsCSDSdNVPjDE,🏦 Bybit: Wallet [TJ6Ajasg],15,450082894.5074561,324951333.6239904,125131560.88346569,0,v3_phase4
TU4vEruv,TSTDgxSnutWG9NHjGa4H9v7sMkNdtKacPJ,🏦 Bybit: Wallet [TSTDgxSn],15,447103640.8896239,196971252.7675113,250132388.12211257,0,v3_phase4
TU4vEruv,TLUhGtgX9SyVigakYFwZZxNLxPwN76XjtN,[TLUhGtgX],222,418350582.4276851,0.0,418350582.4276851,0,v3_phase4
TU4vEruv,TNNMFtLkjM1732jJERnZw7Ueajn6o8Jgxs,🏦 Bybit: Deposit [TNNMFtLk],1453,418132293.31893563,418132293.31893563,0.0,0,v3_phase4
TU4vEruv,TCxk4qxKrXmaYHqTmnAkzdAS3mnAECyF2p,🏦 Bybit: Deposit [TCxk4qxK],287,413044075.9204309,413044075.9204309,0.0,0,v3_phase4
TU4vEruv,TQfwawwBjj6pQqyQGN5ARzpfCJouK3vf4H,🏦 Bybit: Deposit [TQfwawwB],640,384797648.3990225,384702226.9293589,95421.46966359681,0,v3_phase4
TU4vEruv,TCUZeAj9rfFuyGpdMxAE81DULs3KmdcuMV,🏦 Binance: Deposit [TCUZeAj9],118,381880150.6139471,0.0,381880150.6139471,0,v3_phase4
TU4vEruv,TGpEaGrxBX6s2LSnojfy65AdFJLAkTEuWH,🏦 Bitget: Deposit [TGpEaGrx],281,379667295.3367609,0.0,379667295.3367609,0,v3_phase4
TU4vEruv,TQ7VTjbNiWy67GYaMrV4XE8C64KusHEeCZ,🏦 Bybit: Deposit [TQ7VTjbN],1146,374355346.2350213,374355346.2350213,0.0,0,v3_phase4
TU4vEruv,THYxC1neTa7sLHijcpVB6j7qWtFzyKszBd,🏦 Binance: Deposit [THYxC1ne],1028,372407371.7082145,0.0,372407371.7082145,0,v3_phase4
TU4vEruv,TK8uNdG5wwsA2QHcDPPFkeNPhr6cUeDrEZ,🏦 Bybit: Deposit [TK8uNdG5],638,367719914.0147205,367719914.0147205,0.0,0,v3_phase4
TU4vEruv,TB1WQmj63bHV9Qmuhp39WABzutphMAetSc,🏦 Bybit: Storage Wallet TB1WQ [TB1WQmj6],8,363288062.4443115,163302729.15143663,199985333.2928749,0,v3_phase4
TU4vEruv,TUEoML9FLwJmTSijPktsQFhDmQY3AcimEG,[TUEoML9F],930,359091880.1241314,0.0,359091880.1241314,0,v3_phase4
TU4vEruv,TBfGs1ThEAXRH9sS7hWLVQEawSMYAgQYAo,: Deposit [TBfGs1Th],959,357525338.8320527,0.0,357525338.8320527,0,v3_phase4
TU4vEruv,TLXtfWVafCLPSUUfk2UHJWVs2SZtuxBS4F,🏦 Bybit: Deposit [TLXtfWVa],14,348629165.9521793,148478715.72218323,200150450.22999611,0,v3_phase4
TU4vEruv,TVCT1rooMtQgtFJqx1ZPVbvvMWvSh7YJbL,[TVCT1roo],217,332970402.94901514,0.0,332970402.94901514,0,v3_phase4
TU4vEruv,TDaC3pdvtpj6UYapYAksmfMpxvjfqPTmhP,🏦 Bybit: Deposit [TDaC3pdv],890,327010634.5113498,327010634.5113498,0.0,0,v3_phase4
TU4vEruv,TH8XgbbN6Z4TY4WCsDeD4dh9fcJjnm9Uv2,[TH8XgbbN],18,319907826.3231898,178805.3061112481,319729021.0170785,0,v3_phase4
TU4vEruv,TPJAE2S343RcWdrwXcfzEwbQCfVk6HNEP3,[TPJAE2S3],259,317287336.02453613,0.0,317287336.02453613,0,v3_phase4
TU4vEruv,TYemmsYu3fx3da9THDbU3UeqDVtXPrasCm,🏦 Bybit: Deposit [TYemmsYu],823,308537668.7211551,308474730.11226165,62938.60889346349,0,v3_phase4
TU4vEruv,TK4ykR48cQQoyFcZ5N4xZCbsBaHcg6n3gJ,🏦 Binance: Wallet [TK4ykR48],55,287965832.2527434,287965475.17637885,357.0763645866284,0,v3_phase4
TU4vEruv,TXg2g19CakmwJAkjhiJJDKrHZYcPZhmBzh,🏦 Bybit: Deposit [TXg2g19C],164,286572691.9479596,286572691.9479596,0.0,0,v3_phase4
TU4vEruv,TRGqhABcAfxL8s2WpCj4dKGYRCoKwtXa6Z,🏦 Bitget: Deposit [TRGqhABc],142,280075887.4862002,0.0,280075887.4862002,0,v3_phase4
TU4vEruv,TUqZqPgj6tr78zASW1Z4VUmgkHvKFerxKD,🏦 Bybit: Deposit [TUqZqPgj],2421,278198296.6126665,278198296.6126665,0.0,0,v3_phase4
TU4vEruv,TZHriNSgaD8xBtzhqtSXdbFco8h4cbuYLf,🏦 OKX: Deposit [TZHriNSg],805,277631462.67068684,0.0,277631462.67068684,0,v3_phase4
TU4vEruv,TAyJokF6EmBDEBkZkWPS9KgqGc6iYahpUM,🏦 Binance: Deposit [TAyJokF6],827,274324403.3276463,0.0,274324403.3276463,0,v3_phase4
TU4vEruv,TRq64Y7J8Gi2UwQFVvn4MWgFKHw5FENFiG,[TRq64Y7J],125,270088509.9860303,0.0,270088509.9860303,0,v3_phase4
TU4vEruv,TLsrmSYWxV5s5PiUb9ZKQWXBvzLB8cMnim,🏦 Bybit: Deposit [TLsrmSYW],117,262432385.43047792,262432385.43047792,0.0,0,v3_phase4
TU4vEruv,TDoA3SZq9Ef8HsgiTGX1tjjBQZ2o9SEwsQ,🏦 HTX: Deposit [TDoA3SZq],640,254475636.3761074,0.0,254475636.3761074,0,v3_phase4
TU4vEruv,TJnzxhHmypwDpcY3X12NCX97SkJLKQpGs1,🏦 Binance: Deposit [TJnzxhHm],571,253976346.2077053,0.0,253976346.2077053,0,v3_phase4
TU4vEruv,TRvW62MkfF9zFMAFAFymjZhh8fnjtCcChz,🏦 Bitget: Deposit [TRvW62Mk],163,252334120.57427952,0.0,252334120.57427952,0,v3_phase4
TU4vEruv,TGAq36K4CxLJ3bbmhLSbZmxQ6RRx8Gz2fe,🏦 Bybit: Deposit [TGAq36K4],20,252211159.00604162,252211159.00604162,0.0,0,v3_phase4
TU4vEruv,TUcmBd1CsUoZSpFRZJYtai58y9FrY2R7Tc,🏦 Bybit: Deposit [TUcmBd1C],653,243773783.02662724,243773783.02662724,0.0,0,v3_phase4
TU4vEruv,TJ5usJLLwjwn7Pw3TPbdzreG7dvgKzfQ5y,🏦 Binance: Wallet [TJ5usJLL],57,243254497.3558352,243254229.21978715,268.1360480346841,0,v3_phase4
TU4vEruv,THZLCie4ipWRF9CVqDkvSS3kWu3B5mZUjU,🏦 Bybit: Deposit [THZLCie4],1689,242339690.57736227,242339690.57736227,0.0,0,v3_phase4
TU4vEruv,TTSSPwbgfY7inRM8H5GekxVvDUg5iT5PPa,[TTSSPwbg],614,235109401.10653055,0.0,235109401.10653055,0,v3_phase4
TU4vEruv,TJ3WN2LtXxY1gFWkEjmh9ZXmcfhzvi49yb,🏦 Bybit: Deposit [TJ3WN2Lt],10,235006864.658731,235006864.658731,0.0,0,v3_phase4
TU4vEruv,TXmYjb1zubfCPuth3Z9JpdweoYYvNiSjME,🏦 Binance: Deposit [TXmYjb1z],2016,232367829.61334154,0.0,232367829.61334154,0,v3_phase4
TU4vEruv,TTK6u9M6XkMTvVnzdFGwQAPkHfB6UWoN2J,[TTK6u9M6],6714,226699544.21889144,0.0,226699544.21889144,0,v3_phase4
TU4vEruv,TWUuwJV7g4rvCCR3ck8Fdem3xPrvY6RLhG,🏦 Bybit: Deposit [TWUuwJV7],1687,223499121.76992723,223499121.76992723,0.0,0,v3_phase4
TU4vEruv,TC4ATetM3R3UwB83BDgnqeD2nwrC1FHpkM,🏦 Bybit: Deposit [TC4ATetM],759,222892106.61439455,222892106.61439455,0.0,0,v3_phase4
TU4vEruv,TG6Ar1ptjAXLvpCmrHkTFAwEyaZD7SP4gS,🏦 Bitfinex: Deposit [TG6Ar1pt],60,220717104.17744535,0.0,220717104.17744535,0,v3_phase4
TU4vEruv,TCq4qKH8gJE1sFEhtJFLFE2WhiJ4Mt8PEX,[TCq4qKH8],407,217795662.44709095,0.0,217795662.44709095,0,v3_phase4
TU4vEruv,TW8fMjjAeL4eZGFoxHdZSoKhUhH5RWFMRK,[TW8fMjjA],333,209156408.12550628,0.0,209156408.12550628,0,v3_phase4
TU4vEruv,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,🏦 Binance: TAzsQ [TAzsQ9Gx],32,205976138.3702259,205976115.82966137,22.540564541229884,0,v3_phase4
TU4vEruv,TCtUi3pT7tBAU7oyLd2UQx8K7YSDRHVCfP,[TCtUi3pT],271,204867927.8837583,0.0,204867927.8837583,0,v3_phase4
TU4vEruv,TA32WKbjsGqL8w23218pWgRuNftZtyGfoW,🏦 Bybit: Deposit [TA32WKbj],474,199442452.6870261,199442452.6870261,0.0,0,v3_phase4
TU4vEruv,TZE1sEf4JkWAjdarTbwSCBqwEBh2wTYJy4,🏦 Bitget: Deposit [TZE1sEf4],191,192121245.3740169,0.0,192121245.3740169,0,v3_phase4
TU4vEruv,TNgxK6mtNjcdotAC6QxSgSj9195kLwVav1,[TNgxK6mt],60512,190812549.19430843,0.0,190812549.19430843,0,v3_phase4
TU4vEruv,TWACWSoQB2BHnY3mS43jPf36grn8D52o2Y,🏦 Bybit: Deposit [TWACWSoQ],444,189803648.9421046,189803648.9421046,0.0,0,v3_phase4
TU4vEruv,TJqwA7SoZnERE4zW5uDEiPkbz4B66h9TFj,🏦 Binance: Wallet [TJqwA7So],23,186828950.02752456,186828915.31908596,34.708438610223425,0,v3_phase4
TU4vEruv,TLsTnvXXQmzdcwx3CS51mJPuBXE26cLwz2,[TLsTnvXX],2573,184909524.2890127,0.0,184909524.2890127,0,v3_phase4
TU4vEruv,TK35uAzbu6eyCjfGq5hnGUwDz94VBtT3Mr,🏦 Bybit: Deposit [TK35uAzb],431,184673634.73516968,184673634.73516968,0.0,0,v3_phase4
TU4vEruv,TNgcXD39R2XLMRkmceqUfQDAYz8XSXXc5n,🏦 Bybit: Deposit [TNgcXD39],46,184431493.69213736,184431493.69213736,0.0,0,v3_phase4
TU4vEruv,TLe1SurUnvrEwP8G4mRU7Kw43bSLoJtaKt,🏦 Bybit: Deposit [TLe1SurU],1076,183425737.4442237,183425737.4442237,0.0,0,v3_phase4
TU4vEruv,TR1yfN2tdAxqS3FZ8YexJHXMBkekCpjUWF,🏦 Bybit: Deposit [TR1yfN2t],3649,179512115.43048373,179512115.43048373,0.0,0,v3_phase4
TU4vEruv,TKpjei5Mx2pW8REahUvD8BBkPj7zD3NCrx,🏦 Binance: Deposit [TKpjei5M],919,178588755.63966992,0.0,178588755.63966992,0,v3_phase4
TU4vEruv,THirFzA67UiArfRfBM5sf8FHx2KYH5423U,🏦 Bybit: Deposit [THirFzA6],672,178227773.20201954,178227773.20201954,0.0,0,v3_phase4
TU4vEruv,TRDhh9raiT3PY6ucppeNXkuxZVbNtzeZ14,🏦 Bybit: Deposit [TRDhh9ra],1150,175472318.22959235,174468377.59512058,1003940.6344717804,0,v3_phase4
TU4vEruv,TZFdrA4pFdD6QW8HdxxpeYZiGLtAxzcRtv,🏦 Bitget: Deposit [TZFdrA4p],429,175332154.33378977,0.0,175332154.33378977,0,v3_phase4
TU4vEruv,TQNrKWngUTzwepVYD17yfbQhqqqV2q24X1,🏦 Bybit: Deposit [TQNrKWng],2234,172391987.63854423,170756595.09880972,1635392.539734527,0,v3_phase4
TU4vEruv,TCLgK89AnXbC9rewvhNb9UgXCc2qJJpBXh,🏦 Binance: Wallet [TCLgK89A],51,168443844.1793418,168443765.16147882,79.01786298499471,0,v3_phase4
TU4vEruv,TCUcpRLATvfTPC188nU6wDRPGHuUXGenaz,🏦 Bybit: Deposit [TCUcpRLA],1714,160231932.0162915,158523976.78078857,1707955.2355029203,0,v3_phase4
TU4vEruv,TGAn9HGnUQabKk1qMC7oncEd4tbR7DZgBf,🏦 Bybit: Deposit [TGAn9HGn],1151,158096506.29957852,158096506.29957852,0.0,0,v3_phase4
TU4vEruv,TLEvh4ygUXbfyWfg9XjCMJXPJaKAhvNXVx,[TLEvh4yg],186,157705532.76166627,0.0,157705532.76166627,0,v3_phase4
TU4vEruv,TAitSocfbZDcqRNUCLH5E3pqRzUzECx6H5,🏦 Binance: Deposit [TAitSocf],42,154442259.4327373,0.0,154442259.4327373,0,v3_phase4
TU4vEruv,TWr3VcdWW8VD2cMzA8s9M56qEomU8BtgH5,🏦 Bybit: Deposit [TWr3VcdW],78,154268077.6163218,154268077.6163218,0.0,0,v3_phase4
TU4vEruv,TAKUFv9gJejJkHAfJn2kS1KoLPHVr1GtJ8,🏦 Bybit: Deposit [TAKUFv9g],1480,151924713.27987513,151924713.27987513,0.0,0,v3_phase4
TU4vEruv,TRQdKBtBpt7VmmS2LL9unLr3YMKQ3NhG6j,🏦 Bybit: Deposit [TRQdKBtB],65,150110663.02435604,150110663.02435604,0.0,0,v3_phase4
TU4vEruv,TNYU39SXWy54bnmdoNbfH1xVjHtRRguieG,🏦 Binance: Deposit [TNYU39SX],1180,148991389.3828452,0.0,148991389.3828452,0,v3_phase4
TU4vEruv,TWeMX8tZZAxojQxAqRpAoX4UCSxPH7hDER,🏦 Binance: Deposit [TWeMX8tZ],1272,148098999.2852781,0.0,148098999.2852781,0,v3_phase4
TU4vEruv,TRBbxBiRgvi1tKRZDRPFtNFDHd3PpGHDAW,[TRBbxBiR],284,147216080.66322064,0.0,147216080.66322064,0,v3_phase4
TU4vEruv,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,🏦 Binance: TNXoi [TNXoiAJ3],27,146714563.34313786,146713535.8886922,1027.454445648591,0,v3_phase4
TU4vEruv,TTw2bdsmHhQ9YRLSsFanpHBvgGobGVoFni,🏦 Binance: Deposit [TTw2bdsm],2065,146673668.16818482,0.0,146673668.16818482,0,v3_phase4
TWd4WrZ9,TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf,🏦 Binance: Binance [TDqSquXB],188,39810844460.79961,20359696507.995583,19451147952.80402,0,v3_phase4
TWd4WrZ9,TCLgK89AnXbC9rewvhNb9UgXCc2qJJpBXh,🏦 Binance: Wallet [TCLgK89A],1,112749283.43979424,112749283.43979424,0.0,0,v3_phase4
TWd4WrZ9,TGGykSThrmEiKxR5ebxPYGDGroCq8RxHYY,[TGGykSTh],3,57906281.44792238,0.28094427838140384,57906281.1669781,0,v3_phase4
TWd4WrZ9,TJqwA7SoZnERE4zW5uDEiPkbz4B66h9TFj,🏦 Binance: Wallet [TJqwA7So],1,54065996.32789371,54065996.32789371,0.0,0,v3_phase4
TWd4WrZ9,TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm,🏦 Binance: TQrY8 [TQrY8try],1,46478335.50883892,46478335.50883892,0.0,0,v3_phase4
TWd4WrZ9,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,🏦 Binance: TJDEN [TJDENsfB],1,36675658.699222706,36675658.699222706,0.0,0,v3_phase4
TWd4WrZ9,TT1DyeqXaaJkt6UhVYFWUXBXknaXnBudTK,🏦 Binance: TT1dy [TT1DyeqX],9,17630837.527750682,16096124.214984555,1534713.3127661282,0,v3_phase4
TWd4WrZ9,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,🏦 Binance: TNXoi [TNXoiAJ3],15,6912833.736712376,6912833.736712376,0.0,0,v3_phase4
TWd4WrZ9,TD66fu1n11ypUiprasfFiRBuXgj8jcNzvJ,🏦 Binance: Deposit [TD66fu1n],6,5958316.476260278,0.0,5958316.476260278,0,v3_phase4
TWd4WrZ9,TUzaRA8m8rkwMN1vYRWdzASSosdixZKdRB,[TUzaRA8m],2,5655523.706088231,0.8826401225671737,5655522.8234481085,0,v3_phase4
TWd4WrZ9,T9yD14Nj9j7xAB4dbGeiX9h8unkKHxuWwb,Black Hole Internal Burn [T9yD14Nj],13,4982687.732420039,4982687.732420039,0.0,0,v3_phase4
TWd4WrZ9,TFTWNgDBkQ5wQoP8RXpRznnHvAVV8x5jLu,🏦 HTX: Hot Wallet [TFTWNgDB],14,3107502.530884173,3107502.530884173,0.0,0,v3_phase4
TWd4WrZ9,TEpjT8xbAe3FPCPFziqFfEjLVXaw9NbGXj,🤖 Bittorrent Chain: Stake Manager Proxy [TEpjT8xb],31,1066463.6144620304,1066463.6144620304,0.0,0,v3_phase4
TWd4WrZ9,TXT8YTFYnWCWjw1x7cTgFC2iLuY2LLGUiK,[TXT8YTFY],1,88569.4683679735,0.0,88569.4683679735,0,v3_phase4
TWd4WrZ9,TSGQVrcgrUcYqXD6dpJpfm1w8A5ZWUva19,[TSGQVrcg],1,59977.98144653891,59977.98144653891,0.0,0,v3_phase4
TWd4WrZ9,TVFMU1VRAhRDrBghD5DTDZQ3VDwHw9bEEB,[TVFMU1VR],1,914.5736562007601,914.5736562007601,0.0,0,v3_phase4
TWd4WrZ9,TX2N1TXAEmh636gdkscgCzAeThtMhnY4ru,[TX2N1TXA],1,299.6915045113943,299.6915045113943,0.0,0,v3_phase4
TWd4WrZ9,TU5Dy6WJ67bkf8rULBZbsoNAHoUPaTdF9F,[TU5Dy6WJ],1,24.98838932698277,24.98838932698277,0.0,0,v3_phase4
TWd4WrZ9,TDuyHLhS79NKsccnhjd5X3wv44Mwre8HNN,[TDuyHLhS],8,20.992132370109328,20.992132370109328,0.0,0,v3_phase4
TWd4WrZ9,TLaGjwhvA8XQYSxFAcAXy7Dvuue9eGYitv,🏦 OKX: Hot Wallet [TLaGjwhv],3,17.505040440802595,17.505040440802595,0.0,0,v3_phase4
TWd4WrZ9,THHhNUxqanKFAXmjjPGLBpPLK2KYXR9YVv,[THHhNUxq],1,16.48362627001628,16.48362627001628,0.0,0,v3_phase4
TWd4WrZ9,TXDj2iKRE38sViK6Kd2E86mJVXJaatQhvs,[TXDj2iKR],27,12.258358188359892,12.258358188359892,0.0,0,v3_phase4
TWd4WrZ9,TMbQkM3ZRd6d5S7QtYnuhhp54i9oS2wYMS,[TMbQkM3Z],5,12.001578420787268,12.001578420787268,0.0,0,v3_phase4
TWd4WrZ9,TK1MwnbB9pbyB9C66GhQAWsMBXNZqY7AVe,[TK1MwnbB],1,10.003361630902123,10.003361630902123,0.0,0,v3_phase4
TWd4WrZ9,TRwZ8dn1PXHptjppGGCmnmpo9pYseH66K3,[TRwZ8dn1],1,10.001210995982547,10.001210995982547,0.0,0,v3_phase4
TWd4WrZ9,TFrCsVFa2LbZqkKLFbN3oEBTa6g4Ewf9GS,[TFrCsVFa],1,8.001954895301328,8.001954895301328,0.0,0,v3_phase4
TWd4WrZ9,TL8jCcmZg6b327kL7HSUU7672kro9qUqPo,[TL8jCcmZ],1,4.9270153144964395,4.9270153144964395,0.0,0,v3_phase4
TWd4WrZ9,TJUQRiaDNTZuHQZGcZ18E1oS59h9RP8BvY,[TJUQRiaD],1,2.999308118247836,2.999308118247836,0.0,0,v3_phase4
TWd4WrZ9,TVTAimk9cZRasu4wYfax1BgN93CcFxoktm,[TVTAimk9],1,2.6306407361424777,2.6306407361424777,0.0,0,v3_phase4
TWd4WrZ9,TJrdr67h4cVn43jPaD9qN5TbG589dkhSCf,[TJrdr67h],2,2.050183236751747,2.050183236751747,0.0,0,v3_phase4
TWd4WrZ9,TDgimUZ7kUAX1SyvdLuTotgw9F77TRtekR,[TDgimUZ7],1,1.69553986479582,1.69553986479582,0.0,0,v3_phase4
TWd4WrZ9,TRqJjw4HfSUbf3c7JJBvfagud589dkhSCf,[TRqJjw4H],1,1.4997376447156687,1.4997376447156687,0.0,0,v3_phase4
TWd4WrZ9,TBA6CypYJizwA9XdC7Ubgc5F1bxrQ7SqPt,🏦 Gate: Wallet [TBA6CypY],1,1.190103196094385,1.190103196094385,0.0,0,v3_phase4
TWd4WrZ9,TT9gBh95qvVFob3FsTQnmr4cxjDXYiBZb1,[TT9gBh95],1,1.001052447055916,1.001052447055916,0.0,0,v3_phase4
TWd4WrZ9,TQhXFqxbnJxya2gzjB7hRC99s589dkhSCf,[TQhXFqxb],1,1.0003698690438776,1.0003698690438776,0.0,0,v3_phase4
TWd4WrZ9,TA9NE4q1kVVqmqKHvRhmz2mtNZD1dkhSCf,[TA9NE4q1],1,1.000368868675009,1.000368868675009,0.0,0,v3_phase4
TWd4WrZ9,TDqSE6MXP2fC81WaacksdapdF2AtvkhSCf,[TDqSE6MX],1,1.000368868675009,1.000368868675009,0.0,0,v3_phase4
TWd4WrZ9,TDkksnpWVXos7oTfQ8ntvYwjCXN7eWtWcx,[TDkksnpW],1,1.0002698196041797,1.0002698196041797,0.0,0,v3_phase4
TWd4WrZ9,TYfu1b1xGaU4wkZ1s4By9EiMHs4frkvZMA,[TYfu1b1x],1,1.0001142101799754,1.0001142101799754,0.0,0,v3_phase4
TWd4WrZ9,TNBoTEdnsg6YNdjmxeKhutMjg589dkhSCf,[TNBoTEdn],1,1.0000383892688745,1.0000383892688745,0.0,0,v3_phase4
TWd4WrZ9,TGkHfYXkgUgHjAKcYf3gob2rLd1N7BqRQs,[TGkHfYXk],1,0.8327269058198273,0.8327269058198273,0.0,0,v3_phase4
TWd4WrZ9,TDZhMSpio6J95DERuG5kbY3CYQndoPCxTr,[TDZhMSpi],3,0.6585812826521794,0.6585812826521794,0.0,0,v3_phase4
TWd4WrZ9,TDqSC6B2XStW6AZm5tkeHPSYeitzFkhSCf,[TDqSC6B2],1,0.5000374237628341,0.5000374237628341,0.0,0,v3_phase4
TWd4WrZ9,TSj7CqUmypjoQDKGJrcSs8tRTAU9999999,[TSj7CqUm],2,0.4390707199756582,0.4390707199756582,0.0,0,v3_phase4
TWd4WrZ9,TNQCh2Anij9p2NTECDzWtiG7ZWRPyvuXLN,[TNQCh2An],1,0.2630934052628997,0.2630934052628997,0.0,0,v3_phase4
TWd4WrZ9,TWaPyBMKZLnqncm4bT8oDF6sL3nnDfMGai,[TWaPyBMK],1,0.12633413752540001,0.12633413752540001,0.0,0,v3_phase4
TWd4WrZ9,TGfp3zFwG9EPD3FUHPkv16DTnR2LiCs42n,[TGfp3zFw],1,0.033075836686547004,0.033075836686547004,0.0,0,v3_phase4
TWd4WrZ9,TRCaJTTEWhBfcKQmQvC1XbiNqXNaG4gVbw,[TRCaJTTE],1,0.031568110083733586,0.031568110083733586,0.0,0,v3_phase4
TWd4WrZ9,TZEuUyvBwLXiRHdqWEGb6g9gTVVYTzVLdL,[TZEuUyvB],1,0.02487809195779325,0.02487809195779325,0.0,0,v3_phase4
TWd4WrZ9,TUc57TnyoybCwNzPZfBp5FuZ5VUdBeN3zh,[TUc57Tny],1,0.010774122234966963,0.010774122234966963,0.0,0,v3_phase4
