,USDT_mcap,USDC_mcap,DAI_mcap,USDS_mcap,USDe_mcap,PYUSD_mcap,USDD_mcap,BUSD_mcap,USD0_mcap,USD1_mcap,BUIDL_mcap,RLUSD_mcap,USDf_mcap,USYC_mcap,USDG_mcap,USDY_mcap,GHO_mcap,USDTB_mcap,total_supply
2022-11-20,65878083722.0,43843771600.0,5432064142.0,,,,725332036.0,22884631224.0,,,,,,,,,,,138763882724.0
2022-11-21,65875083722.0,43914502290.0,5405934262.0,,,,725332036.0,22884631224.0,,,,,,,,,,,138805483534.0
2022-11-22,65496800213.0,43519430981.0,5352993996.0,,,,725332036.0,22786963718.0,,,,,,,,,,,137881520944.0
2022-11-23,65498800213.0,43534633893.0,5367921913.0,,,,725332036.0,22771677889.0,,,,,,,,,,,137898365944.0
2022-11-24,65352699103.0,43236266582.0,5243752781.0,,,,725332036.0,22855212672.0,,,,,,,,,,,137413263174.0
2022-11-25,65352829103.0,43430142436.0,5261562431.0,,,,725332036.0,22864712672.0,,,,,,,,,,,137634578678.0
2022-11-26,65352829103.0,43384627129.0,5253903530.0,,,,725332036.0,22498037202.0,,,,,,,,,,,137214729000.0
2022-11-27,65352829103.0,43567987310.0,5266875738.0,,,,725332036.0,22498037202.0,,,,,,,,,,,137411061389.0
2022-11-28,65352829103.0,43708198071.0,5189391074.0,,,,725332041.0,22414037202.0,,,,,,,,,,,137389787491.0
2022-11-29,65352829103.0,43181658625.0,5197232902.0,,,,725332036.0,22383281484.0,,,,,,,,,,,136840334150.0
2022-11-30,65282829103.0,42807756360.0,5177508377.0,,,,725332036.0,22378364037.0,,,,,,,,,,,136371789913.0
2022-12-01,65352829103.0,42739041583.0,5190940506.0,,,,725332036.0,22275030912.0,,,,,,,,,,,136283174140.0
2022-12-02,65352829103.0,42592471004.0,5201199129.0,,,,725332036.0,22171529783.0,,,,,,,,,,,136043361055.0
2022-12-03,65434579462.0,42733811728.0,5223885223.0,,,,725332036.0,22165178564.0,,,,,,,,,,,136282787013.0
2022-12-04,65486363712.0,42845723436.0,5223149757.0,,,,725332036.0,22165178564.0,,,,,,,,,,,136445747505.0
2022-12-05,65486363712.0,42974788845.0,5220263452.0,,,,725332036.0,22151137066.0,,,,,,,,,,,136557885111.0
2022-12-06,65566863712.0,42683118139.0,5219747527.0,,,,725332036.0,22113085757.0,,,,,,,,,,,136308147171.0
2022-12-07,65675363712.0,42543671065.0,5170128638.0,,,,725332036.0,22069131834.0,,,,,,,,,,,136183627285.0
2022-12-08,65675362712.0,42331667033.0,5172166058.0,,,,725332036.0,22112060635.0,,,,,,,,,,,136016588474.0
2022-12-09,65697842712.0,42292932213.0,5176241274.0,,,,725332036.0,22071109551.0,,,,,,,,,,,135963457786.0
2022-12-10,65698342212.0,42247074934.0,5173767279.0,,,,725332036.0,22112984042.0,,,,,,,,,,,135957500503.0
2022-12-11,65698342212.0,42290118369.0,5180175960.0,,,,725332036.0,22112984042.0,,,,,,,,,,,136006952619.0
2022-12-12,65698342212.0,42301377524.0,5174745541.0,,,,725332036.0,22112984042.0,,,,,,,,,,,136012781355.0
2022-12-13,65782208212.0,42074216724.0,5162671193.0,,,,725332036.0,22014352876.0,,,,,,,,,,,135758781041.0
2022-12-14,65977518212.0,44626616042.0,5163529431.0,,,,725332036.0,18819907219.0,,,,,,,,,,,135312902940.0
2022-12-15,65962268212.0,44688619058.0,5152553455.0,,,,725332036.0,18574144751.0,,,,,,,,,,,135102917512.0
2022-12-16,66030168212.0,44577243325.0,5129580148.0,,,,725332036.0,18691042485.0,,,,,,,,,,,135153366206.0
2022-12-17,66042368212.0,44346361183.0,5138333362.0,,,,725332036.0,18459155536.0,,,,,,,,,,,134711550329.0
2022-12-18,66147253212.0,44391601210.0,5147283616.0,,,,725332036.0,18459155536.0,,,,,,,,,,,134870625610.0
2022-12-19,66147253212.0,44423748797.0,5147824207.0,,,,725332036.0,18459155536.0,,,,,,,,,,,134903313788.0
2022-12-20,66200693212.0,44053252635.0,5150611980.0,,,,725332036.0,18357316755.0,,,,,,,,,,,134487206618.0
2022-12-21,66233093212.0,43990112230.0,5170854946.0,,,,725332036.0,18074445993.0,,,,,,,,,,,134193838417.0
2022-12-22,66237845405.0,43804615636.0,5175522378.0,,,,725332036.0,18031715420.0,,,,,,,,,,,133975030875.0
2022-12-23,66237845405.0,43739095673.0,5164093379.0,,,,725332036.0,17994432502.0,,,,,,,,,,,133860798995.0
2022-12-24,66237795405.0,43687642813.0,5152980756.0,,,,725332036.0,17562379588.0,,,,,,,,,,,133366130598.0
